imageId,imageUrl,groundTruthLabel,attributes
MCT_342,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F696c4fb2d0b3b07f766cbc1d%2Fecb2f297-c2a4-404a-b235-a451d146fa14.jpg?alt=media&token=5819d6cf-9bec-4ff4-94be-b1d274147b51,,
MCT_343,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6969aa30d0b3b07f7665c03a%2Fdced356b-30bb-4443-8f9d-698763474c09.jpg?alt=media&token=9575dbbe-1725-4f5a-9d56-f75c181f27d5,,
MCT_344,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6969a9b704fe3a6b99fdd8a3%2F3996a17a-ba63-4cf2-bbe7-76402fa841f5.jpg?alt=media&token=3232a5bf-4f2c-4e89-af84-1f1ad2e5786d,,
MCT_345,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F69719691d0b3b07f768467a8%2F8c784fe6-186f-467b-a526-055fc49f71f2.jpg?alt=media&token=f25f61dd-665a-4af7-b0ff-252894a20e6d,,
MCT_346,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6972e678d0b3b07f76914427%2Fa1bdb88b-2acf-429c-b1ec-35f64fe58fbf.jpg?alt=media&token=47f711cf-015a-46bb-83f7-a9b66317248f,,
MCT_347,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F696d9fd904fe3a6b99223387%2Fa0f4dd6c-95e6-4a9b-914f-f5c52e866a6c.jpg?alt=media&token=ee0290ee-f017-4f2c-94fb-f6780e3b58f1,,
MCT_348,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F697193fed0b3b07f76846553%2Facd3f02d-1fcb-42d9-a168-2173541e24d7.jpg?alt=media&token=872840c0-1757-468e-be2f-5149ac80589b,,
MCT_349,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F696afb92d0b3b07f7669c96b%2Fbc5ef340-c377-4bfe-b0e7-809bbfeab186.jpg?alt=media&token=874c5cde-b5ac-45a3-9d04-95c5c1d5b484,,
MCT_350,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F693e2cc87c1a09a3ccab4fd2%2Ff51aa421-ba1e-4a73-acea-18f69df008d3.jpg?alt=media&token=3cd2d9f6-c8fc-4d4f-95d6-bf849b4513f2,,
MCT_351,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6967077e5e4f625629642da1%2Fbc111e29-1624-4ed5-8e2d-a8190a8dfffe.jpg?alt=media&token=b887c920-c906-4cd8-8597-db794dbeb293,,
MCT_352,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6968598204fe3a6b99fa0b1b%2Fb4442225-4806-4a2a-a7bc-c4802b447e8f.jpg?alt=media&token=a95da489-ff0b-4bdb-ac66-24c9ac5cae38,,
MCT_353,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6972e493d0b3b07f769142f8%2F74d368c8-89b0-41d0-bef0-809d2ffc5658.jpg?alt=media&token=ecae3911-bd42-4865-a4ae-4944e6471ca5,,
MCT_354,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6972e493d0b3b07f769142f8%2F05d9aff6-085f-4096-9b71-e4a9f1f49f96.jpg?alt=media&token=075887f3-b5fd-4397-ab04-e4996975c0f2,,
MCT_355,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F692d056d45f187e4c8f5da87%2F5d37cf9e-b42e-4b87-b455-ccd75cf2f236.jpg?alt=media&token=5012bf13-2627-42d0-b740-9a4f005d336a,,
MCT_356,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6972e6c504fe3a6b9943d46b%2F8fed75cc-d107-4538-b0bd-869a74de928e.jpg?alt=media&token=ea4c7295-b148-400b-ab5f-343b09378381,,
MCT_357,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F696afc3204fe3a6b990ab64c%2Fc2a2b826-e096-4d1f-9e1b-cd10a61c609e.jpg?alt=media&token=72c3016b-632f-401f-9713-da28da88acc7,,
MCT_358,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6971996104fe3a6b993fdf86%2F31e792c7-b6c1-4cd3-abb2-45cc3365e5d9.jpg?alt=media&token=b17b56a7-78fb-415b-a168-82c0a3e96dcb,,
MCT_359,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F697043bfd0b3b07f76802f5d%2F77ae7c8a-e181-45b0-95c4-a66ad46700b8.jpg?alt=media&token=fe178f55-9275-4530-a6ac-1dd90700e3d8,,
MCT_360,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F696707117c1a09a3cc9996a1%2F50389398-ca55-4b0d-a999-06e664893a14.jpg?alt=media&token=80d302be-2d64-4933-b998-5e2851c63725,,
MCT_361,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6965b6415e4f6256295feea6%2F76aa2a33-83ca-4932-976c-a4dd99dc1024.jpg?alt=media&token=d11db006-36c8-495c-9351-68db381a4d6a,,
MCT_362,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F696859f704fe3a6b99fa0bbe%2Faa45f21d-bc5c-47f6-97a0-ac2c0d09e57a.jpg?alt=media&token=7be62643-b4dc-4279-85e1-bde12c2a31f0,,
MCT_363,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F694b5bdf7c1a09a3ccfb0eac%2Fac9da0a2-7993-4576-b3f6-950a49d4bd50.jpg?alt=media&token=70fb50e1-f4e0-479a-bd58-ade7eae570b8,,
MCT_364,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F696073285e4f625629400d8f%2F1f4bbdbc-daf0-4c3e-81ab-3c634e511ad4.jpg?alt=media&token=d62c79cf-15a2-4908-b12b-fea2939396e4,,
MCT_365,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6969aada04fe3a6b99fdda0d%2F38ed1a12-171c-4a8c-95ef-02accfd0df77.jpg?alt=media&token=5c3cb712-d79b-42e2-87cf-5092fa2b3fd1,,
MCT_366,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695dd05d7c1a09a3cc5c07bb%2F7bb427ff-1816-4b99-a7d5-2de6ca739991.jpg?alt=media&token=4ec5e510-54ae-4f0f-a10c-8f691b5f0dfb,,
MCT_367,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695fad645e4f6256293ca36d%2F7cfb53d2-c45e-4c99-84a5-3de18a00924c.jpg?alt=media&token=6535eb2b-d029-4f08-aafd-08b2d4d6b257,,
MCT_368,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695dcfeb5e4f6256292f9c97%2Fd01d9f8f-7f5c-4d4c-bd44-f2ee7d3526a5.jpg?alt=media&token=26c10ea3-1d18-45d4-b723-1f66ef3bdd57,,
MCT_369,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6965b7dd7c1a09a3cc8c8eb0%2F9764eac9-ff8e-4212-87ea-c467d78a2da3.jpg?alt=media&token=db4bc732-8046-431b-a278-c43b02c82672,,
MCT_370,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6959d8eb5e4f62562912eeea%2Fcbf0b36d-d534-4027-a245-576b7255b44f.jpg?alt=media&token=5ef84fa4-09e8-4fa8-9b66-37e243440ca1,,
MCT_371,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695b2aeb5e4f6256291e2633%2F512837bf-7791-4884-9737-189bb5ba4e4c.jpg?alt=media&token=8de11836-20f1-44c6-ac3b-8691fb740adf,,
MCT_372,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695887727c1a09a3cc4596d1%2Ffc2059db-4686-43ef-961a-0a8122f022d9.jpg?alt=media&token=3021d3f2-db31-43e8-a482-475542d1482e,,
MCT_373,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695facdb7c1a09a3cc6905b1%2F10dcc901-d95d-40ed-8c88-9bd2c07a9bc0.jpg?alt=media&token=c2c423a7-3727-4554-b63f-da9a3e405084,,
MCT_374,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695887727c1a09a3cc4596d1%2F7de02ba3-c9ea-4908-9ca1-1dec8b98a10b.jpg?alt=media&token=10b8ed47-8d3a-439b-ad15-1067aa6fa830,,
MCT_375,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695b2df15e4f6256291e2a96%2Fc871155b-c925-4aa4-ac85-9a7c37db16d5.jpg?alt=media&token=58cf6b8c-5fdb-4493-9c43-73b225a70261,,
MCT_376,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F692e5a14dc0334f69fcc81d3%2F5f3f3f9f-565c-4be8-b1c4-57f915780897.jpg?alt=media&token=aba8f3f8-2594-41f4-bdb8-c815cea7d701,,
MCT_377,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695496277c1a09a3cc2b03c9%2Fbaf90903-bc8b-4622-9bb7-1d9fe19f364f.jpg?alt=media&token=977d9fbb-c1e7-4987-9e39-9ad0869f7946,,
MCT_378,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6957391f7c1a09a3cc395003%2F7dab9bd2-2492-4bd3-8e12-2213509ae71b.jpg?alt=media&token=b5c2f69e-32c6-48dc-8f62-f6160230927c,,
MCT_379,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695c7d4b7c1a09a3cc57d2ca%2F2ce44b18-cfca-4b9e-b838-1356eeed20d3.jpg?alt=media&token=47a573c7-2632-4857-b732-4fd856519bc2,,
MCT_380,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695dcf4a7c1a09a3cc5c06d9%2Fe48ccf17-47c1-486d-bf68-af791c40373f.jpg?alt=media&token=50a4f188-c75c-44e5-a7dd-a08905248353,,
MCT_381,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6955e5047c1a09a3cc373ae1%2F25cbed5f-3e4e-4331-8a6c-d0d888df3f39.jpg?alt=media&token=855b79e6-b105-4d40-8f8d-6aee477858c0,,
MCT_382,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F693641167c1a09a3cc93cf93%2F63fdee6c-83f0-4f1c-883e-98efc049281d.jpg?alt=media&token=b1b4c95d-d223-4565-9eb5-4f2d5945cedb,,
MCT_383,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6959d9687c1a09a3cc48084d%2F3726041d-8dd6-4c7c-a143-cd904fb0b4de.jpg?alt=media&token=0267da83-d5d8-4573-b396-7287684a82c2,,
MCT_384,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695496ce5e4f625629f60813%2F695bf303-e498-4bae-a4c3-969c36da111f.jpg?alt=media&token=f4946b2f-8e19-413c-a47e-5a0df6f66b47,,
MCT_385,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695340c55e4f625629e91d04%2F44306de7-3b33-4bba-a3af-810ec306d9e9.jpg?alt=media&token=1ed06619-c2a8-4677-aa6b-3bbb5a1e3608,,
MCT_386,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695494bb7c1a09a3cc2b01d7%2F1a4cc030-6815-47b6-9364-e7c1f2005f52.jpg?alt=media&token=ac67a2ce-ee5c-4c1f-8ed4-0a6435854437,,
MCT_387,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F695342077c1a09a3cc268641%2F8cbe15e4-4309-44c8-bd23-8e377979ec39.jpg?alt=media&token=d3f7f5de-f7a6-4ab2-bd80-eb8e36347d18,,
MCT_388,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6951f06e5e4f625629e4eccf%2F8f145404-92a4-4934-9253-1a4ec3015cc3.jpg?alt=media&token=b8772178-929c-43ef-aff0-9ff13c0f6abc,,
MCT_389,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6951f06e5e4f625629e4eccf%2Ffe4ab42a-b23d-4729-9bfa-7068cb8504f1.jpg?alt=media&token=7f9889d6-f8fe-4418-bb6b-83d913396e04,,
