imageId,imageUrl,groundTruthLabel,attributes
MCT_011,https://storage.googleapis.com/flyreel-media-2020/670d4e0d14b78ced7a6dc7d5/6892014b33e2afba41f5af09/689b871ffeef1d3596f147e5/de3be63d-092c-4a15-8bed-1d6b2417f42d_blurred.jpg?Expires=2524608000&GoogleAccessId=ai-851%40flyreel-infrastructure.iam.gserviceaccount.com&Signature=XEiT04oPsRwTXgqpaccklw0rGtVAe1jlI5XoG%2FfMF2Nhc%2B6J6dZx%2Bu8IX653sk0dF5%2B58tMBQrhMkA3kYas7uXzJn%2BtpzFG3un9Vv8gSmM%2BkVkqhmW3qG8nGN%2FAoZK1oYG2mvaxm%2BiOymW%2FCHRAjlqADZh4yCk6qfeV7TYKcsieAQDATEBq4Vhs5r2Wwg2FLDv4uKR7PeOx%2FIsrmjpuhhnNBBrPf1so3Kmn4XAnr3ApU3CK41ucpbbLxwcy54jy5GfD%2F1LyzmrpW7fcZBreYvQxPz3OS1JZZ2GIGTmMiucv3drQgp2pSTP7kumN87qnoooJ2O8zCkZKY6YpSmg%2Fd1g%3D%3D,,
MCT_012,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6877099ddf18482b39c0dd69%2F010de2c0-fa7c-4936-b9d4-5945aeaafb54.jpg?alt=media&token=89b3a712-67ff-4924-a852-c8de2775b88b,,
MCT_013,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6877099ddf18482b39c0dd69%2F52505102-9df8-497e-8801-b0a2be6df4ae.jpg?alt=media&token=c10e4954-6411-4454-b11e-595bc72b16a2,,
MCT_014,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6882282edf18482b390fa8b8%2F996a4633-15cc-4693-9607-a9aa280131fc.jpg?alt=media&token=b3dbd0af-720a-4caa-a5cc-b2add3c20439,,
MCT_015,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68822b060d5fd5a14b6ff5bc%2F74f0e68d-e6a1-4f20-8a6c-f36a1acd91d7.jpg?alt=media&token=03db2765-659b-49a8-9cee-78f4e9ce6105,,
MCT_016,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68897d1e0d5fd5a14b964e53%2Fc3ed84f5-19f5-4abb-9443-97a1434381a6.jpg?alt=media&token=b0e8c351-7cc9-4b45-b238-0c2451fc41b0,,
MCT_017,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68897d1e0d5fd5a14b964e53%2Fdfb6d8a5-eb5f-4849-92fe-50c50aba770f.jpg?alt=media&token=2f8a3fae-7575-4d6d-8e65-0622740ad669,,
MCT_018,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68897d1e0d5fd5a14b964e53%2Fe4fcf876-5df0-43ef-9f82-addcfc9e6a18.jpg?alt=media&token=9089e2e2-8277-4642-8bd1-789c9217262a,,
MCT_019,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68940a41aaeb5ef93e5ea84f%2F2fd48e44-4da0-43db-ae25-b9ab5aeb062e.jpg?alt=media&token=cb648393-b425-49fe-9e1d-2c81e6a57a29,,
MCT_020,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68955a245d32bfb3a47e17d7%2F1f3c7e92-bd70-4cc5-a1b7-5eee38c92ed8.jpg?alt=media&token=f80214ee-109d-4217-928e-7f603e3b5d3e,,
MCT_021,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F687ef0a50d5fd5a14b5cb3ee%2Fb1ebfffb-1a45-4898-ab28-05f9d1421646.jpg?alt=media&token=23891db6-8c91-4c2c-bb8d-64f656f616f9,,
MCT_022,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68955b8a5d32bfb3a47e1f5c%2Fd7d0d5dc-55ec-40d8-b6c3-305c23b44670.jpg?alt=media&token=e7bbefaa-48b7-47e6-aaeb-00b593301258,,
MCT_023,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F687ef1020d5fd5a14b5cb945%2F5105230c-2fa8-497c-a75e-3cccee3e63b2.jpg?alt=media&token=afeac9fb-c664-4d3a-9750-4eedff4b49d9,,
MCT_024,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68882bd9df18482b392ab1e4%2F18df222e-ab78-4813-8afa-67021dcf7469.jpg?alt=media&token=57f0b692-2a92-4493-a3e1-62fa1a3b2a51,,
MCT_025,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68882c7bdf18482b392ab516%2F565210f2-d710-4271-ae47-0cca2916d51d.jpg?alt=media&token=1658f201-6936-4d42-9b88-cbe2bfd3ee00,,
MCT_026,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68955bb05d32bfb3a47e2028%2F141215d6-a267-4e31-ad11-48c79f6e6964.jpg?alt=media&token=b2b3dd20-71b2-42b3-b7e8-5f5a5ad88371,,
MCT_027,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F6896ad0efeef1d3596d6d6fd%2F20d448fb-d250-460c-85e2-dcfd9b6897fe.jpg?alt=media&token=b5d3c2bf-f0ca-4296-a623-fea31d9bc803,,
MCT_028,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68a67ea80627883c7d93ccdd%2F75530000-ddf0-4fc9-b93f-ad397ebf5354.jpg?alt=media&token=daf84ee2-6c98-4cf5-81a0-28e6779a2063,,
MCT_029,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68ae67a0e52f32706dc8b949%2F23bd6693-4355-4e1b-a726-c3a342ef1326.jpg?alt=media&token=97a7d88d-888e-4953-9689-fa19f2551725,,
MCT_030,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68b10b2ce52f32706dd2d78f%2F6e0213b9-9292-4cdd-aa8f-abe95399ae9d.jpg?alt=media&token=d093143f-fa30-47c2-b1ad-844ac387650d,,
MCT_031,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68b650a47d1e245c6aeb6bb1%2Fb08e0dab-c141-44ab-93be-532eb37e4199.jpg?alt=media&token=2148d34c-7757-4b11-a12e-7764412df8ff,,
MCT_032,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68b8f35b00627eaa1597b7ab%2F1728e2cf-9137-432e-b55b-68d2356d154f.jpg?alt=media&token=9b129a74-d276-4ad1-9428-a3728c803f8a,,
MCT_033,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68c4d15d7d1e245c6a3c1068%2Fe3918d96-f661-406d-871c-94e8c5b26fb4.jpg?alt=media&token=98d6cad9-3915-49f8-bcdc-8d977b7c204c,,
MCT_034,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68d202b8252e73c84baeb5f7%2F2852fe21-94a7-4a80-84ed-9d224d3e577a.jpg?alt=media&token=1198eb32-d1a6-4c58-8f40-766ee7049b10,,
MCT_035,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68d203a1252e73c84baebbc0%2Fe0c25e1f-817f-4860-a147-fb814f605dd2.jpg?alt=media&token=ee852417-099c-4130-b383-bce381a2873a,,
MCT_036,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68c8c6117d1e245c6a55a144%2F5131d778-1bfe-4609-8e4d-df89805c6c40.jpg?alt=media&token=49d0d92d-2698-4f46-af97-f5b376eb0a8f,,
MCT_037,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68c8c6117d1e245c6a55a144%2Fc534b2a1-809f-442e-8ed9-28c7d9f2f472.jpg?alt=media&token=0166f479-45d0-4886-a921-f17d4d97905d,,
MCT_038,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68cf5c238d280d1157b1dcf9%2F5679da36-1208-4fdd-b1db-d7dfc22d8e1e.jpg?alt=media&token=99b4d193-39cb-4a3f-9f44-a63eca25444b,,
MCT_039,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68d200e2900e24dc08637925%2F74d4b90c-4b45-4450-83fd-c3967b1207bb.jpg?alt=media&token=7dfebe21-5bb0-4de7-a9f1-e29e1af21679,,
MCT_040,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68d74611d4c1724d81c35461%2Fae2f3e18-a6f3-4823-b6be-1055c2e70a4e.jpg?alt=media&token=7c677ac7-c76b-45f5-b97f-020730d82490,,
MCT_041,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68d9eaec900e24dc0888732b%2F00dacbf8-f5dd-4fbd-a1f6-ce3f5f3e1e8e.jpg?alt=media&token=cfb148ac-f020-4a48-ae7e-c4cc049cac87,,
MCT_042,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68db39a4d4c1724d81d5152c%2F44356c34-ef48-4154-8367-d41c899867db.jpg?alt=media&token=2344b7ac-5eb2-4529-a500-f03ee9bb39a2,,
MCT_043,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68db39a4d4c1724d81d5152c%2F54d92249-5030-411d-9540-262724c58939.jpg?alt=media&token=37d351b4-fa5e-41cc-88ae-c7bc7eb052a8,,
MCT_044,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68df3030f45cdfdbd15560af%2Fc3ca9a80-299f-4e63-a603-ab4151a5bb15.jpg?alt=media&token=4956b79d-481a-4f3a-ab48-01436fff8430,,
MCT_045,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68e718056dc1a34e59d14fa2%2F43968fff-caf4-4c05-8848-45cb68ac394e.jpg?alt=media&token=f8ae132b-ad85-4e1a-b2de-3b6ad8a57848,,
MCT_046,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68eb0bf7b96da392f01bde3d%2F02a795a4-b70d-45d3-ac7e-cc2f24060e8e.jpg?alt=media&token=99708ebe-102c-40e3-939a-adcfc24acdb1,,
MCT_047,https://firebasestorage.googleapis.com/v0/b/flyreel-media-2020/o/670d4e0d14b78ced7a6dc7d5%2F68e7185a6dc1a34e59d150c8%2Fe4784828-9eac-41a5-865c-471f38128293.jpg?alt=media&token=63fda39f-680e-4c83-a4fa-f9974710165b,,
MCT_048,https://storage.googleapis.com/flyreel-media-2020/670d4e0d14b78ced7a6dc7d5/695dce835e4f6256292f9b70/1e44e85b-e75a-4c81-a1e9-9c5988e8718e.jpg?GoogleAccessId=firebase-adminsdk-5k7lv%40flyreel-infrastructure.iam.gserviceaccount.com&Expires=2093385600&Signature=c2g1w2b12rrNWZ5wVSOBwyue%2Fmr%2FDbHxyvqin3ifoh%2FDJDdvwJNafrz6J%2FXiRb2HSk8zFojtYj8eVzNp2XfcazdhmabkfGBr73fIwRTfMZ7nY4kQCBp3oz5h8hQSvWN4wf7i8UQnIeZSg1PUp0ETgxVLg%2FZypZ4qCPF3kDBM%2B2cZun7eZZlkz7SXiNFENZVjwxJlvXJUfgniAFGWTEwU19RuC41j%2BOF96fPoodU8hZWr4XB7CNp2zEXMQcbZnz13F2qZA3IlRVVimsHKzGyk%2Bxx3TvR9ZzdLVfeMCydclfHLDHV%2BCOKzAwThOVDd3dzmFhO8WKiVsXhLWKn085nQTg%3D%3D,,
MCT_049,https://storage.googleapis.com/flyreel-media-2020/670d4e0d14b78ced7a6dc7d5/695dce835e4f6256292f9b70/d818fe61-471a-4de2-b786-d4a8cc9d36de.jpg?GoogleAccessId=firebase-adminsdk-5k7lv%40flyreel-infrastructure.iam.gserviceaccount.com&Expires=2093385600&Signature=nwtjSNgWqCGez8%2Bv3%2BSPEoDVKVwkHyFBpLhlS3owcJeaH10PjnQAoEz2DEG%2B3EaDOV9e9WIY8GYUbiXa1JqMz3%2F7y5dBhW%2Fz%2BKtTZCA3VE5IS0SEymmt6XRp59MsQeZfVIixNokoC6DoEdoh0CaEfKnnoXbDGfZ6UUwHFxGSzi10kx%2FxiP%2FyBvoft0Lx7OSgOGzNqHh4JSS0d%2BB3Ps4u3kzs460%2FLBqu94J3smdxKl%2Bf%2BzepZje3goyRPk2k2uvXxNF9G%2BkxtdrJLJlZYvmDy%2FbTfYVpIYQxEvfRLCIYgf1jkKKyrU4PYlLpswNreUIcknpYxQ684PcC6DzfoTBqXA%3D%3D,,
MCT_050,https://storage.googleapis.com/flyreel-media-2020/670d4e0d14b78ced7a6dc7d5/69b370fa9901b6108e90d8f6/1d1908df-af81-416f-8dd9-572460ca69f1.jpg?GoogleAccessId=firebase-adminsdk-5k7lv%40flyreel-infrastructure.iam.gserviceaccount.com&Expires=2094595200&Signature=W3T7X7Vb2kd4i1rEWiBHFRnJCU%2BCEsQ7UhCLxdf%2FKglIx70vsJ739Eq9lYRH7mL%2B3%2BH8y7PI5xdvMEfdyOEIJvpyeTiY4luXzI%2BTqd8dwr7RVBF%2BYcHslHPySfv3shKsQB%2BuT57G8uJnHzJbQDcHyacQnc2uhUmX6WWc39ZNdBCafuNSHICHBfSQvhcNrfa67XbnjW8GheMBvTfjVN1QQYPwKzPQKtC9GTJTLUtCUZF5%2FLTRVc0b9YHwkC8Yg%2FrzwwCRSOK1%2F1n0au0tJu6mctalvqQIrVLkX%2BN07I0IIO8%2BzWizzVRn39ldhAzmsc8rLTi6JXRY5MpJC45mNBJKQQ%3D%3D,,
MCT_051,https://storage.googleapis.com/flyreel-media-2020/670d4e0d14b78ced7a6dc7d5/69e044f9e8b096405f8d3262/edb53eea-9117-4edd-8cb9-a6fd88b8719c.jpg?GoogleAccessId=firebase-adminsdk-5k7lv%40flyreel-infrastructure.iam.gserviceaccount.com&Expires=2092348800&Signature=bHF0A%2BJ9oSHQN6JJB584w8VopENm%2Fd3t11o1QgEryOYpqqeA8R54xK%2FmdWYI34jyk92ACFar6m7vrsmEClydTe4GIPYVwDJbxGzPrDg2uQ2X1O33eoYD3Cu0yujYe7bYHMXqJWhNMT%2F3h0Fk5pXSj9UZ01wGInW000Yh3HlBJHE%2B6QrY5ZbeU6p6V8lmBoeUFHwMDcbGDsFdQW4s58IZfxxLVknHECE2mvF82SsgsOS6tapO7OOTBDrizgdhkueRDzxUej9H%2BpCVhTQl4QKUZ2w7lrENZrABShk5LmNTPmwMFQFUEkbd3FeKcxOLGA%2B9uH1%2F4QiDvGp%2BoSiCqLcHow%3D%3D,,
MCT_052,https://storage.googleapis.com/flyreel-media-2020/670d4e0d14b78ced7a6dc7d5/69e2e86e04852dce1c35d44f/3d942be5-94a4-4591-866b-5572676261d3.jpg?GoogleAccessId=firebase-adminsdk-5k7lv%40flyreel-infrastructure.iam.gserviceaccount.com&Expires=2092694400&Signature=CGUls3YGIIHDHAWeyoqSWX1YSv4Gx%2FBnFj0PtHTK7Z4o6h1pHSs%2Btx9mD%2F4T%2BzbfFm4IP5W1emkWPBk4kF60u1J4a%2BGRR%2F5hhls%2FnKpMuV3S7SpAkBQ0%2BH47TVb52MmlxzKYB0ubjxA4xMT%2BL7bDNs8Im%2FcDIEsjuAJLP7ZO8InRYwzOYrKf0La%2BswX5IiHgQSP1D7%2BIopbnUIz65WefFrgP5YHyIC7VxRiMd57czAeU66kRctCTGrHOE3ibslcEVjXAn8EIfa3hznvFkJAFtehlHmEj6ZSpnsJbIg07LBevF1xhXgTSJP5aLcX7lPY6mWYwGtmnJprhE3fe5tYOYQ%3D%3D,,
MCT_053,https://storage.googleapis.com/flyreel-media-2020/670d4e0d14b78ced7a6dc7d5/69e2e995e903a6e4d1eb4553/b6493d3d-d562-4519-8e20-de8c14f7933e.jpg?GoogleAccessId=firebase-adminsdk-5k7lv%40flyreel-infrastructure.iam.gserviceaccount.com&Expires=2092262400&Signature=gEG9pv%2FB429kKucStDUdxxiuU3tUxGR88L%2BQYqG63dzH0Ky0Yp4XxUhAvzUBJMnRcxa6ikFL7ppr5HF5cbQlt2PW%2BAa9AHv7VxYvWqpOITjQnJ0vj6%2F23ebhPHnH2p9%2Fo%2BRxs9Z27Rd%2B4CcxylR1WRqfU7sdwzz5KQiTlUj470nFE6GHH8gyftf%2Flf9QwOfkBbLgkiftYQoWpsfHQ1Grf6wtZfLhfxfOxOEO0bTgL5SDh72gnCaVLTmX1KdZZe5jzA5aRM6OxqK56VcjGPd6Bi3U%2Blq1VIdjAuqAJ9xDA%2BgnYMu%2F848%2B%2BJ61zMUdMy09gFtyAn1GmBnzwSPT8Nqw4w%3D%3D,,
MCT_054,https://storage.googleapis.com/flyreel-media-2020/670d4e0d14b78ced7a6dc7d5/69e2e9c104852dce1c35daae/7b144c8e-f82a-4cb4-becd-23baeb2c7f8e.jpg?GoogleAccessId=firebase-adminsdk-5k7lv%40flyreel-infrastructure.iam.gserviceaccount.com&Expires=2092262400&Signature=sBLrm0kd2zn6ITTjwgHoNO2jWp52zcOssFe1p0ZXwD3Zs95twXYMlj3YCchak8%2FH889LxhKSB1WxEjzyozxm71re4S1w9pPd0GjeUICoxbKBf57A%2Bnbn1wDrCyPcX6ZgrqNcFGix%2BSSJxiZg%2Bs19PZj5EovdH%2B1esyVF2oe%2FNolrAGFIBt1UB469%2FmHKweLVqbVqihDCAEUpkKqUdUMEuBktmmE5QxS%2BRBMtfpE439D6TioxBjqSS%2FBtyvT4OT7VZTpyRpanwBeRA6BnAFAVhCr3EyU1uBsWx0J7XjWxQWn8%2FTG7r8V%2F%2Bmvp7l%2BQgbCVCtoFS79fgFWQSTvgy4NjXQ%3D%3D,,
MCT_055,https://storage.googleapis.com/flyreel-media-2020/670d4e0d14b78ced7a6dc7d5/69e2eaefe903a6e4d1eb4cec/c28d2c2d-7857-4291-ad7f-49003341c10d.jpg?GoogleAccessId=firebase-adminsdk-5k7lv%40flyreel-infrastructure.iam.gserviceaccount.com&Expires=2092176000&Signature=Ugo3OoLhuHcNmYBiQHxmYIUBXpoycb8SvcbD%2BG%2FsgGYWiqJyuwgoWzvMs2nbIhFgX79am2jVAuKtdGY4O7S3iZJzMJBKBdK925R24teDHpSOkgQRdoeuLTTwcDsfnHTzzj8LSdz6BaL2IxGQdVZG%2BkE0THQ0Do5pJFN4X9oz8FglZoW0fDcCng9k1o7tL%2F%2BiLPfN%2FdvfkdaZH%2BR%2Bo7BJehIWQoeFFBJTzydfUjqkrRwnJHY2DOXcA2fIaUQv3RMFEvi7V%2BIS1c0JIliLltif3aGTFiWjNEc6VdZmO8Z5t1C7P8pWGVwZz5LC4iXCrpRBb08Am9P1Ko7f2bIWbEDfLw%3D%3D,,
